FIPSCode,State,County,County_Status,Data_Source
29035,MO,Carter County,No records,CDC ArboNET Tick Module historic data
29037,MO,Cass County,No records,CDC ArboNET Tick Module historic data
29039,MO,Cedar County,No records,CDC ArboNET Tick Module historic data
29041,MO,Chariton County,No records,CDC ArboNET Tick Module historic data
29043,MO,Christian County,No records,CDC ArboNET Tick Module historic data
29045,MO,Clark County,Reported,CDC ArboNET Tick Module historic data
29047,MO,Clay County,No records,CDC ArboNET Tick Module historic data
29049,MO,Clinton County,No records,CDC ArboNET Tick Module historic data
29051,MO,Cole County,No records,CDC ArboNET Tick Module historic data
29053,MO,Cooper County,No records,CDC ArboNET Tick Module historic data
29055,MO,Crawford County,No records,CDC ArboNET Tick Module historic data
29057,MO,Dade County,No records,CDC ArboNET Tick Module historic data
29059,MO,Dallas County,Established,CDC ArboNET Tick Module historic data
29061,MO,Daviess County,No records,CDC ArboNET Tick Module historic data
29063,MO,DeKalb County,No records,CDC ArboNET Tick Module historic data
29065,MO,Dent County,Established,CDC ArboNET Tick Module historic data
29067,MO,Douglas County,Established,CDC ArboNET Tick Module historic data
29069,MO,Dunklin County,No records,CDC ArboNET Tick Module historic data
29071,MO,Franklin County,No records,CDC ArboNET Tick Module historic data
29073,MO,Gasconade County,Established,CDC ArboNET Tick Module historic data
29075,MO,Gentry County,No records,CDC ArboNET Tick Module historic data
29077,MO,Greene County,Established,CDC ArboNET Tick Module historic data
29079,MO,Grundy County,No records,CDC ArboNET Tick Module historic data
29081,MO,Harrison County,No records,CDC ArboNET Tick Module historic data
29083,MO,Henry County,No records,CDC ArboNET Tick Module historic data
29085,MO,Hickory County,No records,CDC ArboNET Tick Module historic data
29087,MO,Holt County,No records,CDC ArboNET Tick Module historic data
29089,MO,Howard County,No records,CDC ArboNET Tick Module historic data
29091,MO,Howell County,Established,CDC ArboNET Tick Module historic data
29093,MO,Iron County,No records,CDC ArboNET Tick Module historic data
29095,MO,Jackson County,No records,CDC ArboNET Tick Module historic data
29097,MO,Jasper County,Established,CDC ArboNET Tick Module historic data
29099,MO,Jefferson County,No records,CDC ArboNET Tick Module historic data
29101,MO,Johnson County,Established,CDC ArboNET Tick Module historic data
29103,MO,Knox County,No records,CDC ArboNET Tick Module historic data
29105,MO,Laclede County,Established,CDC ArboNET Tick Module historic data
29107,MO,Lafayette County,No records,CDC ArboNET Tick Module historic data
29109,MO,Lawrence County,No records,CDC ArboNET Tick Module historic data
29111,MO,Lewis County,No records,CDC ArboNET Tick Module historic data
29113,MO,Lincoln County,No records,CDC ArboNET Tick Module historic data
29115,MO,Linn County,No records,CDC ArboNET Tick Module historic data
29117,MO,Livingston County,No records,CDC ArboNET Tick Module historic data
29119,MO,McDonald County,No records,CDC ArboNET Tick Module historic data
29121,MO,Macon County,No records,CDC ArboNET Tick Module historic data
29123,MO,Madison County,No records,CDC ArboNET Tick Module historic data
29125,MO,Maries County,No records,CDC ArboNET Tick Module historic data
29127,MO,Marion County,No records,CDC ArboNET Tick Module historic data
29129,MO,Mercer County,No records,CDC ArboNET Tick Module historic data
29131,MO,Miller County,No records,CDC ArboNET Tick Module historic data
29133,MO,Mississippi County,No records,CDC ArboNET Tick Module historic data
29135,MO,Moniteau County,No records,CDC ArboNET Tick Module historic data
29137,MO,Monroe County,No records,CDC ArboNET Tick Module historic data
29139,MO,Montgomery County,Reported,CDC ArboNET Tick Module historic data
29141,MO,Morgan County,No records,CDC ArboNET Tick Module historic data
29143,MO,New Madrid County,Reported,CDC ArboNET Tick Module historic data
29145,MO,Newton County,Reported,CDC ArboNET Tick Module historic data
29147,MO,Nodaway County,No records,CDC ArboNET Tick Module historic data
29149,MO,Oregon County,No records,CDC ArboNET Tick Module historic data
29151,MO,Osage County,Established,CDC ArboNET Tick Module historic data
29153,MO,Ozark County,No records,CDC ArboNET Tick Module historic data
29155,MO,Pemiscot County,No records,CDC ArboNET Tick Module historic data
29157,MO,Perry County,No records,CDC ArboNET Tick Module historic data
29159,MO,Pettis County,No records,CDC ArboNET Tick Module historic data
29161,MO,Phelps County,No records,CDC ArboNET Tick Module historic data
29163,MO,Pike County,No records,CDC ArboNET Tick Module historic data
29165,MO,Platte County,No records,CDC ArboNET Tick Module historic data
29167,MO,Polk County,No records,CDC ArboNET Tick Module historic data
29169,MO,Pulaski County,Established,CDC ArboNET Tick Module historic data
29171,MO,Putnam County,No records,CDC ArboNET Tick Module historic data
29173,MO,Ralls County,No records,CDC ArboNET Tick Module historic data
29175,MO,Randolph County,No records,CDC ArboNET Tick Module historic data
29177,MO,Ray County,No records,CDC ArboNET Tick Module historic data
29179,MO,Reynolds County,No records,CDC ArboNET Tick Module historic data
29181,MO,Ripley County,No records,CDC ArboNET Tick Module historic data
29183,MO,St. Charles County,Established,CDC ArboNET Tick Module historic data
29185,MO,St. Clair County,Reported,CDC ArboNET Tick Module historic data
29186,MO,Ste. Genevieve County,No records,CDC ArboNET Tick Module historic data
29187,MO,St. Francois County,No records,CDC ArboNET Tick Module historic data
29189,MO,St. Louis County,Reported,CDC ArboNET Tick Module historic data
29195,MO,Saline County,No records,CDC ArboNET Tick Module historic data
29197,MO,Schuyler County,No records,CDC ArboNET Tick Module historic data
29199,MO,Scotland County,No records,CDC ArboNET Tick Module historic data
29201,MO,Scott County,Reported,CDC ArboNET Tick Module historic data
29203,MO,Shannon County,No records,CDC ArboNET Tick Module historic data
29205,MO,Shelby County,No records,CDC ArboNET Tick Module historic data
29207,MO,Stoddard County,Established,CDC ArboNET Tick Module historic data
29209,MO,Stone County,Established,CDC ArboNET Tick Module historic data
29211,MO,Sullivan County,No records,CDC ArboNET Tick Module historic data
29213,MO,Taney County,Established,CDC ArboNET Tick Module historic data
29215,MO,Texas County,Established,CDC ArboNET Tick Module historic data
29217,MO,Vernon County,No records,CDC ArboNET Tick Module historic data
29219,MO,Warren County,No records,CDC ArboNET Tick Module historic data
29221,MO,Washington County,No records,CDC ArboNET Tick Module historic data
29223,MO,Wayne County,Established,CDC ArboNET Tick Module historic data
29225,MO,Webster County,Established,CDC ArboNET Tick Module historic data
29227,MO,Worth County,No records,CDC ArboNET Tick Module historic data
29229,MO,Wright County,No records,CDC ArboNET Tick Module historic data
29510,MO,St. Louis City,No records,CDC ArboNET Tick Module historic data
30001,MT,Beaverhead County,No records,CDC ArboNET Tick Module historic data
30003,MT,Big Horn County,No records,CDC ArboNET Tick Module historic data
30005,MT,Blaine County,No records,CDC ArboNET Tick Module historic data
30007,MT,Broadwater County,No records,CDC ArboNET Tick Module historic data
30009,MT,Carbon County,No records,CDC ArboNET Tick Module historic data
30011,MT,Carter County,No records,CDC ArboNET Tick Module historic data
30013,MT,Cascade County,No records,CDC ArboNET Tick Module historic data
30015,MT,Chouteau County,No records,CDC ArboNET Tick Module historic data
30017,MT,Custer County,No records,CDC ArboNET Tick Module historic data
30019,MT,Daniels County,No records,CDC ArboNET Tick Module historic data
30021,MT,Dawson County,No records,CDC ArboNET Tick Module historic data
30023,MT,Deer Lodge County,No records,CDC ArboNET Tick Module historic data
30025,MT,Fallon County,No records,CDC ArboNET Tick Module historic data
30027,MT,Fergus County,No records,CDC ArboNET Tick Module historic data
30029,MT,Flathead County,No records,CDC ArboNET Tick Module historic data
30031,MT,Gallatin County,No records,CDC ArboNET Tick Module historic data
30033,MT,Garfield County,No records,CDC ArboNET Tick Module historic data
30035,MT,Glacier County,No records,CDC ArboNET Tick Module historic data
30037,MT,Golden Valley County,No records,CDC ArboNET Tick Module historic data
30039,MT,Granite County,No records,CDC ArboNET Tick Module historic data
30041,MT,Hill County,No records,CDC ArboNET Tick Module historic data
30043,MT,Jefferson County,No records,CDC ArboNET Tick Module historic data
30045,MT,Judith Basin County,No records,CDC ArboNET Tick Module historic data
30047,MT,Lake County,No records,CDC ArboNET Tick Module historic data
30049,MT,Lewis and Clark County,No records,CDC ArboNET Tick Module historic data
30051,MT,Liberty County,No records,CDC ArboNET Tick Module historic data
30053,MT,Lincoln County,No records,CDC ArboNET Tick Module historic data
30055,MT,McCone County,No records,CDC ArboNET Tick Module historic data
30057,MT,Madison County,No records,CDC ArboNET Tick Module historic data
30059,MT,Meagher County,No records,CDC ArboNET Tick Module historic data
30061,MT,Mineral County,No records,CDC ArboNET Tick Module historic data
30063,MT,Missoula County,No records,CDC ArboNET Tick Module historic data
30065,MT,Musselshell County,No records,CDC ArboNET Tick Module historic data
30067,MT,Park County,No records,CDC ArboNET Tick Module historic data
30069,MT,Petroleum County,No records,CDC ArboNET Tick Module historic data
30071,MT,Phillips County,No records,CDC ArboNET Tick Module historic data
30073,MT,Pondera County,No records,CDC ArboNET Tick Module historic data
30075,MT,Powder River County,No records,CDC ArboNET Tick Module historic data
30077,MT,Powell County,No records,CDC ArboNET Tick Module historic data
30079,MT,Prairie County,No records,CDC ArboNET Tick Module historic data
30081,MT,Ravalli County,No records,CDC ArboNET Tick Module historic data
30083,MT,Richland County,No records,CDC ArboNET Tick Module historic data
30085,MT,Roosevelt County,No records,CDC ArboNET Tick Module historic data
30087,MT,Rosebud County,No records,CDC ArboNET Tick Module historic data
30089,MT,Sanders County,No records,CDC ArboNET Tick Module historic data
30091,MT,Sheridan County,No records,CDC ArboNET Tick Module historic data
30093,MT,Silver Bow County,No records,CDC ArboNET Tick Module historic data
30095,MT,Stillwater County,No records,CDC ArboNET Tick Module historic data
30097,MT,Sweet Grass County,No records,CDC ArboNET Tick Module historic data
30099,MT,Teton County,No records,CDC ArboNET Tick Module historic data
30101,MT,Toole County,No records,CDC ArboNET Tick Module historic data
30103,MT,Treasure County,No records,CDC ArboNET Tick Module historic data
30105,MT,Valley County,No records,CDC ArboNET Tick Module historic data
30107,MT,Wheatland County,No records,CDC ArboNET Tick Module historic data
30109,MT,Wibaux County,No records,CDC ArboNET Tick Module historic data
30111,MT,Yellowstone County,No records,CDC ArboNET Tick Module historic data
31001,NE,Adams County,No records,CDC ArboNET Tick Module historic data
31003,NE,Antelope County,No records,CDC ArboNET Tick Module historic data
31005,NE,Arthur County,No records,CDC ArboNET Tick Module historic data
31007,NE,Banner County,No records,CDC ArboNET Tick Module historic data
31009,NE,Blaine County,No records,CDC ArboNET Tick Module historic data
31011,NE,Boone County,No records,CDC ArboNET Tick Module historic data
31013,NE,Box Butte County,No records,CDC ArboNET Tick Module historic data
31015,NE,Boyd County,No records,CDC ArboNET Tick Module historic data
31017,NE,Brown County,No records,CDC ArboNET Tick Module historic data
31019,NE,Buffalo County,No records,CDC ArboNET Tick Module historic data
31021,NE,Burt County,No records,CDC ArboNET Tick Module historic data
31023,NE,Butler County,No records,CDC ArboNET Tick Module historic data
31025,NE,Cass County,Reported,CDC ArboNET Tick Module historic data
31027,NE,Cedar County,No records,CDC ArboNET Tick Module historic data
31029,NE,Chase County,No records,CDC ArboNET Tick Module historic data
31031,NE,Cherry County,No records,CDC ArboNET Tick Module historic data
31033,NE,Cheyenne County,No records,CDC ArboNET Tick Module historic data
31035,NE,Clay County,No records,CDC ArboNET Tick Module historic data
31037,NE,Colfax County,No records,CDC ArboNET Tick Module historic data
31039,NE,Cuming County,No records,CDC ArboNET Tick Module historic data
31041,NE,Custer County,No records,CDC ArboNET Tick Module historic data
31043,NE,Dakota County,No records,CDC ArboNET Tick Module historic data
31045,NE,Dawes County,No records,CDC ArboNET Tick Module historic data
31047,NE,Dawson County,No records,CDC ArboNET Tick Module historic data
31049,NE,Deuel County,No records,CDC ArboNET Tick Module historic data
31051,NE,Dixon County,No records,CDC ArboNET Tick Module historic data
31053,NE,Dodge County,No records,CDC ArboNET Tick Module historic data
31055,NE,Douglas County,No records,CDC ArboNET Tick Module historic data
31057,NE,Dundy County,No records,CDC ArboNET Tick Module historic data
31059,NE,Fillmore County,No records,CDC ArboNET Tick Module historic data
31061,NE,Franklin County,No records,CDC ArboNET Tick Module historic data
31063,NE,Frontier County,No records,CDC ArboNET Tick Module historic data
31065,NE,Furnas County,No records,CDC ArboNET Tick Module historic data
31067,NE,Gage County,No records,CDC ArboNET Tick Module historic data
31069,NE,Garden County,No records,CDC ArboNET Tick Module historic data
31071,NE,Garfield County,No records,CDC ArboNET Tick Module historic data
31073,NE,Gosper County,No records,CDC ArboNET Tick Module historic data
31075,NE,Grant County,No records,CDC ArboNET Tick Module historic data
31077,NE,Greeley County,No records,CDC ArboNET Tick Module historic data
31079,NE,Hall County,No records,CDC ArboNET Tick Module historic data
31081,NE,Hamilton County,No records,CDC ArboNET Tick Module historic data
31083,NE,Harlan County,No records,CDC ArboNET Tick Module historic data
31085,NE,Hayes County,No records,CDC ArboNET Tick Module historic data
31087,NE,Hitchcock County,No records,CDC ArboNET Tick Module historic data
31089,NE,Holt County,No records,CDC ArboNET Tick Module historic data
31091,NE,Hooker County,No records,CDC ArboNET Tick Module historic data
31093,NE,Howard County,No records,CDC ArboNET Tick Module historic data
31095,NE,Jefferson County,No records,CDC ArboNET Tick Module historic data
31097,NE,Johnson County,No records,CDC ArboNET Tick Module historic data
31099,NE,Kearney County,No records,CDC ArboNET Tick Module historic data
31101,NE,Keith County,No records,CDC ArboNET Tick Module historic data
31103,NE,Keya Paha County,No records,CDC ArboNET Tick Module historic data
31105,NE,Kimball County,No records,CDC ArboNET Tick Module historic data
31107,NE,Knox County,No records,CDC ArboNET Tick Module historic data
31109,NE,Lancaster County,Reported,CDC ArboNET Tick Module historic data
31111,NE,Lincoln County,No records,CDC ArboNET Tick Module historic data
31113,NE,Logan County,No records,CDC ArboNET Tick Module historic data
31115,NE,Loup County,No records,CDC ArboNET Tick Module historic data
31117,NE,McPherson County,No records,CDC ArboNET Tick Module historic data
31119,NE,Madison County,No records,CDC ArboNET Tick Module historic data
31121,NE,Merrick County,No records,CDC ArboNET Tick Module historic data
31123,NE,Morrill County,No records,CDC ArboNET Tick Module historic data
31125,NE,Nance County,No records,CDC ArboNET Tick Module historic data
31127,NE,Nemaha County,No records,CDC ArboNET Tick Module historic data
31129,NE,Nuckolls County,No records,CDC ArboNET Tick Module historic data
31131,NE,Otoe County,No records,CDC ArboNET Tick Module historic data
31133,NE,Pawnee County,Reported,CDC ArboNET Tick Module historic data
31135,NE,Perkins County,No records,CDC ArboNET Tick Module historic data
31137,NE,Phelps County,No records,CDC ArboNET Tick Module historic data
31139,NE,Pierce County,No records,CDC ArboNET Tick Module historic data
31141,NE,Platte County,No records,CDC ArboNET Tick Module historic data
31143,NE,Polk County,No records,CDC ArboNET Tick Module historic data
31145,NE,Red Willow County,No records,CDC ArboNET Tick Module historic data
31147,NE,Richardson County,No records,CDC ArboNET Tick Module historic data
31149,NE,Rock County,No records,CDC ArboNET Tick Module historic data
31151,NE,Saline County,No records,CDC ArboNET Tick Module historic data
31153,NE,Sarpy County,No records,CDC ArboNET Tick Module historic data
31155,NE,Saunders County,No records,CDC ArboNET Tick Module historic data
31157,NE,Scotts Bluff County,No records,CDC ArboNET Tick Module historic data
31159,NE,Seward County,No records,CDC ArboNET Tick Module historic data
31161,NE,Sheridan County,No records,CDC ArboNET Tick Module historic data
31163,NE,Sherman County,No records,CDC ArboNET Tick Module historic data
31165,NE,Sioux County,No records,CDC ArboNET Tick Module historic data
31167,NE,Stanton County,No records,CDC ArboNET Tick Module historic data
31169,NE,Thayer County,No records,CDC ArboNET Tick Module historic data
31171,NE,Thomas County,No records,CDC ArboNET Tick Module historic data
31173,NE,Thurston County,No records,CDC ArboNET Tick Module historic data
31175,NE,Valley County,No records,CDC ArboNET Tick Module historic data
31177,NE,Washington County,No records,CDC ArboNET Tick Module historic data
31179,NE,Wayne County,No records,CDC ArboNET Tick Module historic data
31181,NE,Webster County,No records,CDC ArboNET Tick Module historic data
31183,NE,Wheeler County,No records,CDC ArboNET Tick Module historic data
31185,NE,York County,No records,CDC ArboNET Tick Module historic data
32001,NV,Churchill County,No records,CDC ArboNET Tick Module historic data
32003,NV,Clark County,No records,CDC ArboNET Tick Module historic data
32005,NV,Douglas County,No records,CDC ArboNET Tick Module historic data
32007,NV,Elko County,No records,CDC ArboNET Tick Module historic data
32009,NV,Esmeralda County,No records,CDC ArboNET Tick Module historic data
32011,NV,Eureka County,No records,CDC ArboNET Tick Module historic data
32013,NV,Humboldt County,No records,CDC ArboNET Tick Module historic data
32015,NV,Lander County,No records,CDC ArboNET Tick Module historic data
32017,NV,Lincoln County,No records,CDC ArboNET Tick Module historic data
32019,NV,Lyon County,No records,CDC ArboNET Tick Module historic data
32021,NV,Mineral County,No records,CDC ArboNET Tick Module historic data
32023,NV,Nye County,No records,CDC ArboNET Tick Module historic data
32027,NV,Pershing County,No records,CDC ArboNET Tick Module historic data
32029,NV,Storey County,No records,CDC ArboNET Tick Module historic data
32031,NV,Washoe County,No records,CDC ArboNET Tick Module historic data
32033,NV,White Pine County,No records,CDC ArboNET Tick Module historic data
32510,NV,Carson City,No records,CDC ArboNET Tick Module historic data
33001,NH,Belknap County,Established,CDC ArboNET Tick Module historic data
33003,NH,Carroll County,Established,CDC ArboNET Tick Module historic data
33005,NH,Cheshire County,Established,CDC ArboNET Tick Module historic data
33007,NH,Coos County,Reported,CDC ArboNET Tick Module historic data
33009,NH,Grafton County,Established,CDC ArboNET Tick Module historic data
33011,NH,Hillsborough County,Established,CDC ArboNET Tick Module historic data
33013,NH,Merrimack County,Established,CDC ArboNET Tick Module historic data
33015,NH,Rockingham County,Established,CDC ArboNET Tick Module historic data
33017,NH,Strafford County,Established,CDC ArboNET Tick Module historic data
33019,NH,Sullivan County,Established,CDC ArboNET Tick Module historic data
34001,NJ,Atlantic County,Established,CDC ArboNET Tick Module historic data
34003,NJ,Bergen County,Established,CDC ArboNET Tick Module historic data
34005,NJ,Burlington County,Established,CDC ArboNET Tick Module historic data
34007,NJ,Camden County,Established,CDC ArboNET Tick Module historic data
34009,NJ,Cape May County,Established,CDC ArboNET Tick Module historic data
34011,NJ,Cumberland County,Established,CDC ArboNET Tick Module historic data
34013,NJ,Essex County,Established,CDC ArboNET Tick Module historic data
34015,NJ,Gloucester County,Established,CDC ArboNET Tick Module historic data
34017,NJ,Hudson County,Established,CDC ArboNET Tick Module historic data
34019,NJ,Hunterdon County,Established,CDC ArboNET Tick Module historic data
34021,NJ,Mercer County,Established,CDC ArboNET Tick Module historic data
34023,NJ,Middlesex County,Established,CDC ArboNET Tick Module historic data
34025,NJ,Monmouth County,Established,CDC ArboNET Tick Module historic data
34027,NJ,Morris County,Established,CDC ArboNET Tick Module historic data
34029,NJ,Ocean County,Established,CDC ArboNET Tick Module historic data
34031,NJ,Passaic County,Established,CDC ArboNET Tick Module historic data
34033,NJ,Salem County,Established,CDC ArboNET Tick Module historic data
34035,NJ,Somerset County,Established,CDC ArboNET Tick Module historic data
34037,NJ,Sussex County,Established,CDC ArboNET Tick Module historic data
34039,NJ,Union County,Established,CDC ArboNET Tick Module historic data
34041,NJ,Warren County,Established,CDC ArboNET Tick Module historic data
35001,NM,Bernalillo County,No records,CDC ArboNET Tick Module historic data
35003,NM,Catron County,No records,CDC ArboNET Tick Module historic data
35005,NM,Chaves County,No records,CDC ArboNET Tick Module historic data
35006,NM,Cibola County,No records,CDC ArboNET Tick Module historic data
35007,NM,Colfax County,No records,CDC ArboNET Tick Module historic data
35009,NM,Curry County,No records,CDC ArboNET Tick Module historic data
35011,NM,DeBaca County,No records,CDC ArboNET Tick Module historic data
35013,NM,Dona Ana County,No records,CDC ArboNET Tick Module historic data
35015,NM,Eddy County,No records,CDC ArboNET Tick Module historic data
35017,NM,Grant County,No records,CDC ArboNET Tick Module historic data
35019,NM,Guadalupe County,No records,CDC ArboNET Tick Module historic data
35021,NM,Harding County,No records,CDC ArboNET Tick Module historic data
35023,NM,Hidalgo County,No records,CDC ArboNET Tick Module historic data
35025,NM,Lea County,No records,CDC ArboNET Tick Module historic data
35027,NM,Lincoln County,No records,CDC ArboNET Tick Module historic data
35028,NM,Los Alamos County,No records,CDC ArboNET Tick Module historic data
35029,NM,Luna County,No records,CDC ArboNET Tick Module historic data
35031,NM,McKinley County,No records,CDC ArboNET Tick Module historic data
35033,NM,Mora County,No records,CDC ArboNET Tick Module historic data
35035,NM,Otero County,No records,CDC ArboNET Tick Module historic data
35037,NM,Quay County,No records,CDC ArboNET Tick Module historic data
35039,NM,Rio Arriba County,No records,CDC ArboNET Tick Module historic data
35041,NM,Roosevelt County,No records,CDC ArboNET Tick Module historic data
35043,NM,Sandoval County,No records,CDC ArboNET Tick Module historic data
35045,NM,San Juan County,No records,CDC ArboNET Tick Module historic data
35047,NM,San Miguel County,No records,CDC ArboNET Tick Module historic data
35049,NM,Santa Fe County,No records,CDC ArboNET Tick Module historic data
35051,NM,Sierra County,No records,CDC ArboNET Tick Module historic data
35053,NM,Socorro County,No records,CDC ArboNET Tick Module historic data
35055,NM,Taos County,No records,CDC ArboNET Tick Module historic data
35057,NM,Torrance County,No records,CDC ArboNET Tick Module historic data
35059,NM,Union County,No records,CDC ArboNET Tick Module historic data
35061,NM,Valencia County,No records,CDC ArboNET Tick Module historic data
36001,NY,Albany County,Established,CDC ArboNET Tick Module historic data
36003,NY,Allegany County,Established,CDC ArboNET Tick Module historic data
36005,NYC,Bronx County,Established,CDC ArboNET Tick Module historic data
36007,NY,Broome County,Established,CDC ArboNET Tick Module historic data
36009,NY,Cattaraugus County,Established,CDC ArboNET Tick Module historic data
36011,NY,Cayuga County,Established,CDC ArboNET Tick Module historic data
36013,NY,Chautauqua County,Established,CDC ArboNET Tick Module historic data
36015,NY,Chemung County,Established,CDC ArboNET Tick Module historic data
36017,NY,Chenango County,Established,CDC ArboNET Tick Module historic data
36019,NY,Clinton County,Established,CDC ArboNET Tick Module historic data
36021,NY,Columbia County,Established,CDC ArboNET Tick Module historic data
36023,NY,Cortland County,Established,CDC ArboNET Tick Module historic data
36025,NY,Delaware County,Established,CDC ArboNET Tick Module historic data
36027,NY,Dutchess County,Established,CDC ArboNET Tick Module historic data
36029,NY,Erie County,Established,CDC ArboNET Tick Module historic data
36031,NY,Essex County,Established,CDC ArboNET Tick Module historic data
36033,NY,Franklin County,Established,CDC ArboNET Tick Module historic data
36035,NY,Fulton County,Established,CDC ArboNET Tick Module historic data
36037,NY,Genesee County,Established,CDC ArboNET Tick Module historic data
36039,NY,Greene County,Established,CDC ArboNET Tick Module historic data
36041,NY,Hamilton County,Established,CDC ArboNET Tick Module historic data
36043,NY,Herkimer County,Established,CDC ArboNET Tick Module historic data
36045,NY,Jefferson County,Established,CDC ArboNET Tick Module historic data
36047,NYC,Kings County,Established,CDC ArboNET Tick Module historic data
36049,NY,Lewis County,Established,CDC ArboNET Tick Module historic data
36051,NY,Livingston County,Established,CDC ArboNET Tick Module historic data
36053,NY,Madison County,Established,CDC ArboNET Tick Module historic data
36055,NY,Monroe County,Established,CDC ArboNET Tick Module historic data
36057,NY,Montgomery County,Established,CDC ArboNET Tick Module historic data
36059,NY,Nassau County,Established,CDC ArboNET Tick Module historic data
36061,NYC,New York County,Established,CDC ArboNET Tick Module historic data
36063,NY,Niagara County,Established,CDC ArboNET Tick Module historic data
36065,NY,Oneida County,Established,CDC ArboNET Tick Module historic data
36067,NY,Onondaga County,Established,CDC ArboNET Tick Module historic data
36069,NY,Ontario County,Established,CDC ArboNET Tick Module historic data
36071,NY,Orange County,Established,CDC ArboNET Tick Module historic data
36073,NY,Orleans County,Reported,CDC ArboNET Tick Module historic data
36075,NY,Oswego County,Established,CDC ArboNET Tick Module historic data
36077,NY,Otsego County,Established,CDC ArboNET Tick Module historic data
36079,NY,Putnam County,Established,CDC ArboNET Tick Module historic data
36081,NYC,Queens County,Established,CDC ArboNET Tick Module historic data
36083,NY,Rensselaer County,Established,CDC ArboNET Tick Module historic data
36085,NYC,Richmond County,Established,CDC ArboNET Tick Module historic data
36087,NY,Rockland County,Established,CDC ArboNET Tick Module historic data
36089,NY,St. Lawrence County,Established,CDC ArboNET Tick Module historic data
36091,NY,Saratoga County,Established,CDC ArboNET Tick Module historic data
36093,NY,Schenectady County,Established,CDC ArboNET Tick Module historic data
36095,NY,Schoharie County,Established,CDC ArboNET Tick Module historic data
36097,NY,Schuyler County,Established,CDC ArboNET Tick Module historic data
36099,NY,Seneca County,Established,CDC ArboNET Tick Module historic data
36101,NY,Steuben County,Established,CDC ArboNET Tick Module historic data
36103,NY,Suffolk County,Established,CDC ArboNET Tick Module historic data
36105,NY,Sullivan County,Established,CDC ArboNET Tick Module historic data
36107,NY,Tioga County,Established,CDC ArboNET Tick Module historic data
36109,NY,Tompkins County,Established,CDC ArboNET Tick Module historic data
36111,NY,Ulster County,Established,CDC ArboNET Tick Module historic data
36113,NY,Warren County,Established,CDC ArboNET Tick Module historic data
36115,NY,Washington County,Established,CDC ArboNET Tick Module historic data
36117,NY,Wayne County,Established,CDC ArboNET Tick Module historic data
36119,NY,Westchester County,Established,CDC ArboNET Tick Module historic data
36121,NY,Wyoming County,Established,CDC ArboNET Tick Module historic data
36123,NY,Yates County,Established,CDC ArboNET Tick Module historic data
37001,NC,Alamance County,Established,CDC ArboNET Tick Module historic data
37003,NC,Alexander County,Reported,CDC ArboNET Tick Module 2016 submission
37005,NC,Alleghany County,Established,CDC ArboNET Tick Module 2017 submission
37007,NC,Anson County,Reported,CDC ArboNET Tick Module historic data
37009,NC,Ashe County,Established,CDC ArboNET Tick Module 2018 submission
37011,NC,Avery County,No records,CDC ArboNET Tick Module historic data
37013,NC,Beaufort County,Established,CDC ArboNET Tick Module historic data
37015,NC,Bertie County,Established,CDC ArboNET Tick Module historic data
37017,NC,Bladen County,Established,CDC ArboNET Tick Module historic data
37019,NC,Brunswick County,Established,CDC ArboNET Tick Module historic data
37021,NC,Buncombe County,No records,CDC ArboNET Tick Module historic data
37023,NC,Burke County,No records,CDC ArboNET Tick Module historic data
37025,NC,Cabarrus County,No records,CDC ArboNET Tick Module historic data
37027,NC,Caldwell County,No records,CDC ArboNET Tick Module historic data
37029,NC,Camden County,Established,CDC ArboNET Tick Module historic data
37031,NC,Carteret County,Established,CDC ArboNET Tick Module historic data
37033,NC,Caswell County,No records,CDC ArboNET Tick Module historic data
37035,NC,Catawba County,Reported,CDC ArboNET Tick Module historic data
37037,NC,Chatham County,Established,CDC ArboNET Tick Module historic data
37039,NC,Cherokee County,No records,CDC ArboNET Tick Module historic data
37041,NC,Chowan County,Established,CDC ArboNET Tick Module historic data
37043,NC,Clay County,No records,CDC ArboNET Tick Module historic data
37045,NC,Cleveland County,No records,CDC ArboNET Tick Module historic data
37047,NC,Columbus County,Established,CDC ArboNET Tick Module historic data
37049,NC,Craven County,Established,CDC ArboNET Tick Module historic data
37051,NC,Cumberland County,Established,CDC ArboNET Tick Module historic data
37053,NC,Currituck County,Reported,CDC ArboNET Tick Module historic data
37055,NC,Dare County,Established,CDC ArboNET Tick Module historic data
37057,NC,Davidson County,No records,CDC ArboNET Tick Module historic data
37059,NC,Davie County,No records,CDC ArboNET Tick Module historic data
37061,NC,Duplin County,Established,CDC ArboNET Tick Module historic data
37063,NC,Durham County,Established,CDC ArboNET Tick Module historic data
37065,NC,Edgecombe County,Established,CDC ArboNET Tick Module historic data
37067,NC,Forsyth County,Established,CDC ArboNET Tick Module 2017 submission
37069,NC,Franklin County,No records,CDC ArboNET Tick Module historic data
37071,NC,Gaston County,No records,CDC ArboNET Tick Module historic data
37073,NC,Gates County,Established,CDC ArboNET Tick Module historic data
37075,NC,Graham County,No records,CDC ArboNET Tick Module historic data
37077,NC,Granville County,Reported,CDC ArboNET Tick Module historic data
37079,NC,Greene County,Established,CDC ArboNET Tick Module historic data
37081,NC,Guilford County,Reported,CDC ArboNET Tick Module historic data
37083,NC,Halifax County,Established,CDC ArboNET Tick Module historic data
37085,NC,Harnett County,Established,CDC ArboNET Tick Module historic data
37087,NC,Haywood County,Reported,CDC ArboNET Tick Module historic data
